"Transaction Id","Order Date","Ship Date","Ship Mode","Customer Name","Segment","Country","City","State","Region","Product ID","Category","Sub-category","Product Name","Sales","Quantity","Profit","Payment Mode"
"T01233","2023-09-18","2023-09-20","First Class","Arjun Mehta","Consumer","India","Patna","Bihar","East","P1813","Technology","Art","Technology - Art - 970","1017.36","4","457.47","UPI"
"T01234","2023-03-08","2023-03-12","Same Day","Vivaan Patel","Corporate","India","Vijayawada","Andhra Pradesh","South","P2319","Furniture","Table","Furniture - Table - 157","2492.62","3","-68.84","EMI"
"T01235","2023-07-26","2023-07-28","Second Class","Anaya Singh","Home Office","India","Pune","Maharashtra","West","P1477","Technology","Accessories","Technology - Accessories - 446","1782.71","8","-201.04","EMI"
"T01236","2023-02-01","2023-02-02","First Class","Arjun Mehta","Consumer","India","Bangalore","Karnataka","South","P5733","Furniture","Book-case","Furniture - Book-case - 137","4101.19","1","-124.34","Debit Card"
"T01237","2023-11-29","2023-12-01","Standard Class","Anaya Singh","Home Office","India","Coimbatore","Tamil Nadu","South","P4275","Office Supplies","Paper","Office Supplies - Paper - 410","2801.42","5","221.57","UPI"
"T01238","2023-11-09","2023-11-10","Standard Class","Sneha Desai","Corporate","India","Mumbai","Maharashtra","West","P2664","Furniture","Book-case","Furniture - Book-case - 424","2794.15","5","643.3","Debit Card"
"T01239","2023-05-09","2023-05-11","Second Class","Meera Iyer","Home Office","India","Coimbatore","Tamil Nadu","South","P7222","Furniture","Furnishing","Furniture - Furnishing - 596","541.05","5","110.27","EMI"
"T01240","2023-12-16","2023-12-19","First Class","Kabir Khan","Corporate","India","Agra","Uttar Pradesh","North","P3955","Technology","Accessories","Technology - Accessories - 843","4842.95","4","1281.77","Credit Card"
"T01241","2023-03-16","2023-03-19","Same Day","Neha Bansal","Home Office","India","Hyderabad","Telangana","South","P1769","Furniture","Furnishing","Furniture - Furnishing - 477","4557.59","6","832.6","Cash"
"T01242","2023-06-20","2023-06-24","Standard Class","Kritika Jain","Corporate","India","Ludhiana","Punjab","North","P8539","Furniture","Book-case","Furniture - Book-case - 692","3718.15","5","440.59","EMI"
"T01243","2023-11-10","2023-11-12","Second Class","Tanvi Sharma","Corporate","India","Mumbai","Maharashtra","West","P7304","Office Supplies","Copy","Office Supplies - Copy - 366","241.76","5","49.03","EMI"
"T01244","2023-06-15","2023-06-16","First Class","Krishna Reddy","Consumer","India","Agra","Uttar Pradesh","North","P3955","Technology","Phone","Technology - Phone - 684","4627.8","8","-774.58","UPI"
"T01245","2023-06-26","2023-06-30","Same Day","Rohan Chatterjee","Home Office","India","Bangalore","Karnataka","South","P1092","Office Supplies","Storage","Office Supplies - Storage - 386","3557.66","10","-320.04","Credit Card"
"T01246","2023-07-05","2023-07-06","Second Class","Meera Iyer","Corporate","India","Kolkata","West Bengal","East","P6594","Furniture","Furnishing","Furniture - Furnishing - 240","4378.65","7","-581.45","Credit Card"
"T01247","2023-03-15","2023-03-16","First Class","Sneha Desai","Consumer","India","Coimbatore","Tamil Nadu","South","P6490","Furniture","Table","Furniture - Table - 713","179.48","9","-18.98","Cash"
"T01248","2023-08-06","2023-08-08","Second Class","Kabir Khan","Corporate","India","Mumbai","Maharashtra","West","P3029","Furniture","Book-case","Furniture - Book-case - 739","1040.54","8","132.7","Cash"
"T01249","2023-03-08","2023-03-10","Standard Class","Aditya Rao","Home Office","India","Chennai","Tamil Nadu","South","P4114","Technology","Art","Technology - Art - 235","1471.09","8","707.44","EMI"
"T01250","2023-01-25","2023-01-27","Second Class","Krishna Reddy","Consumer","India","Kolkata","West Bengal","East","P2926","Office Supplies","Paper","Office Supplies - Paper - 179","3082.8","5","895.73","Cash"
"T01251","2023-07-03","2023-07-06","Second Class","Neha Bansal","Corporate","India","Indore","Madhya Pradesh","Central","P3508","Office Supplies","Paper","Office Supplies - Paper - 622","3396.56","8","503.08","Debit Card"
"T01252","2023-10-29","2023-11-02","First Class","Vivaan Patel","Home Office","India","Chennai","Tamil Nadu","South","P4707","Office Supplies","Storage","Office Supplies - Storage - 311","3248.55","2","394.85","EMI"
"T01253","2023-07-22","2023-07-25","Second Class","Aditya Rao","Corporate","India","Delhi","Delhi","North","P5111","Furniture","Furnishing","Furniture - Furnishing - 934","1330.31","10","559.74","Debit Card"
"T01254","2023-06-09","2023-06-11","First Class","Rahul Malhotra","Corporate","India","Delhi","Delhi","North","P2922","Technology","Phone","Technology - Phone - 280","4602.88","3","937.88","UPI"
"T01255","2023-04-11","2023-04-12","First Class","Riya Gupta","Consumer","India","Mumbai","Maharashtra","West","P6343","Technology","Art","Technology - Art - 331","1886.91","5","-276.18","Credit Card"
"T01256","2023-02-06","2023-02-10","Second Class","Ishaan Das","Consumer","India","Nashik","Maharashtra","West","P5190","Technology","Art","Technology - Art - 689","1087.44","6","267.31","EMI"
"T01257","2023-07-30","2023-08-01","Same Day","Saanvi Joshi","Consumer","India","Nagpur","Maharashtra","West","P5496","Office Supplies","Copy","Office Supplies - Copy - 577","894.03","5","346.31","Debit Card"
"T01258","2023-09-18","2023-09-22","Second Class","Priya Nair","Consumer","India","Bangalore","Karnataka","South","P6792","Furniture","Table","Furniture - Table - 946","1017.36","4","320.2","Debit Card"
"T01259","2023-03-03","2023-03-07","Same Day","Riya Gupta","Corporate","India","Indore","Madhya Pradesh","Central","P6545","Technology","Art","Technology - Art - 581","4111.96","7","-548.29","EMI"
"T01260","2023-10-09","2023-10-13","Standard Class","Krishna Reddy","Corporate","India","Vijayawada","Andhra Pradesh","South","P6336","Furniture","Table","Furniture - Table - 257","2192.21","7","906.36","EMI"
"T01261","2023-10-21","2023-10-24","Second Class","Ishaan Das","Consumer","India","Mumbai","Maharashtra","West","P5950","Furniture","Furnishing","Furniture - Furnishing - 864","2940.49","2","1242.17","UPI"
"T01262","2023-02-03","2023-02-07","Second Class","Diya Verma","Home Office","India","Indore","Madhya Pradesh","Central","P6104","Office Supplies","Storage","Office Supplies - Storage - 557","2158.06","4","-197.28","Credit Card"
"T01263","2023-06-01","2023-06-03","Second Class","Rahul Malhotra","Home Office","India","Ahmedabad","Gujarat","West","P7630","Technology","Art","Technology - Art - 837","1767.34","8","258.18","UPI"
"T01264","2023-03-20","2023-03-22","First Class","Diya Verma","Home Office","India","Lucknow","Uttar Pradesh","North","P1312","Technology","Phone","Technology - Phone - 301","4603.77","10","981.88","Debit Card"
"T01265","2023-06-24","2023-06-26","Same Day","Rahul Malhotra","Corporate","India","Agra","Uttar Pradesh","North","P4610","Office Supplies","Storage","Office Supplies - Storage - 985","1039.33","1","404.07","Credit Card"
"T01266","2023-02-20","2023-02-23","Standard Class","Anaya Singh","Corporate","India","Bhopal","Madhya Pradesh","Central","P5204","Office Supplies","Copy","Office Supplies - Copy - 408","2439.48","4","-44.99","Credit Card"
"T01267","2023-08-24","2023-08-25","Second Class","Aditya Rao","Consumer","India","Nagpur","Maharashtra","West","P2299","Office Supplies","Storage","Office Supplies - Storage - 925","1098.61","4","308.72","UPI"
"T01268","2023-09-04","2023-09-05","Same Day","Saanvi Joshi","Home Office","India","Mumbai","Maharashtra","West","P7845","Office Supplies","Copy","Office Supplies - Copy - 548","3676.68","9","373.83","UPI"
"T01269","2023-08-05","2023-08-07","First Class","Rahul Malhotra","Corporate","India","Kolkata","West Bengal","East","P2156","Furniture","Book-case","Furniture - Book-case - 525","882.34","10","299.99","EMI"
"T01270","2023-06-30","2023-07-02","Standard Class","Vivaan Patel","Corporate","India","Kolkata","West Bengal","East","P5457","Office Supplies","Bookcase","Office Supplies - Bookcase - 300","2371.37","10","946.58","Credit Card"
"T01271","2023-05-07","2023-05-10","Same Day","Meera Iyer","Consumer","India","Indore","Madhya Pradesh","Central","P3083","Technology","Phone","Technology - Phone - 233","3225.5","2","-402.61","Debit Card"
"T01272","2023-03-27","2023-03-28","Same Day","Tanvi Sharma","Corporate","India","Delhi","Delhi","North","P5388","Office Supplies","Binder","Office Supplies - Binder - 771","2406.97","5","1159.12","EMI"
"T01273","2023-09-08","2023-09-09","Same Day","Arjun Mehta","Corporate","India","Ahmedabad","Gujarat","West","P9650","Office Supplies","Storage","Office Supplies - Storage - 110","2783.07","9","526.89","EMI"
"T01274","2023-02-04","2023-02-05","First Class","Aman Kapoor","Corporate","India","Ludhiana","Punjab","North","P6441","Technology","Accessories","Technology - Accessories - 253","726.41","9","-139.7","Cash"
"T01275","2023-03-12","2023-03-13","Standard Class","Ishaan Das","Corporate","India","Ludhiana","Punjab","North","P9691","Technology","Accessories","Technology - Accessories - 301","1979.25","1","813.51","EMI"
"T01276","2023-03-21","2023-03-24","Second Class","Tanvi Sharma","Corporate","India","Agra","Uttar Pradesh","North","P8861","Office Supplies","Binder","Office Supplies - Binder - 799","2247.1","1","-319.6","UPI"
"T01277","2023-11-17","2023-11-19","First Class","Priya Nair","Home Office","India","Delhi","Delhi","North","P2354","Furniture","Furnishing","Furniture - Furnishing - 555","1793.43","3","-114.11","Credit Card"
"T01278","2023-08-03","2023-08-05","Same Day","Ishaan Das","Corporate","India","Agra","Uttar Pradesh","North","P3751","Technology","Accessories","Technology - Accessories - 209","3177.83","6","-73.5","Credit Card"
"T01279","2023-05-17","2023-05-21","Second Class","Sneha Desai","Home Office","India","Indore","Madhya Pradesh","Central","P7779","Office Supplies","Bookcase","Office Supplies - Bookcase - 949","854.57","3","-121.38","Credit Card"
"T01280","2023-11-29","2023-12-01","Second Class","Rohan Chatterjee","Consumer","India","Ahmedabad","Gujarat","West","P9195","Office Supplies","Storage","Office Supplies - Storage - 250","3326.49","8","18.95","Credit Card"
"T01281","2023-12-26","2023-12-28","Same Day","Kritika Jain","Consumer","India","Ludhiana","Punjab","North","P6790","Furniture","Table","Furniture - Table - 726","4326.91","1","1572.35","UPI"
"T01282","2023-03-07","2023-03-08","Second Class","Rahul Malhotra","Corporate","India","Hyderabad","Telangana","South","P4920","Technology","Art","Technology - Art - 392","1298.69","7","-169.99","Debit Card"
"T01283","2023-01-19","2023-01-22","First Class","Riya Gupta","Consumer","India","Nagpur","Maharashtra","West","P5283","Furniture","Table","Furniture - Table - 884","3694.97","4","177.38","Cash"
"T01284","2023-12-01","2023-12-05","Second Class","Neha Bansal","Home Office","India","Ludhiana","Punjab","North","P7033","Furniture","Table","Furniture - Table - 453","4437.89","9","115.34","UPI"
"T01285","2023-10-20","2023-10-23","Same Day","Neha Bansal","Home Office","India","Kolkata","West Bengal","East","P4814","Technology","Art","Technology - Art - 304","151.04","7","37.97","Debit Card"
"T01286","2023-07-19","2023-07-20","Same Day","Diya Verma","Home Office","India","Bangalore","Karnataka","South","P8333","Office Supplies","Bookcase","Office Supplies - Bookcase - 849","2175.7","7","-255.22","Debit Card"
"T01287","2023-02-14","2023-02-15","Standard Class","Sneha Desai","Corporate","India","Lucknow","Uttar Pradesh","North","P3359","Technology","Art","Technology - Art - 942","1072.88","10","420.6","EMI"
"T01288","2023-07-24","2023-07-27","Standard Class","Ishaan Das","Home Office","India","Patna","Bihar","East","P8581","Office Supplies","Paper","Office Supplies - Paper - 289","1396.09","5","-41.66","Debit Card"
"T01289","2023-02-14","2023-02-15","Same Day","Neha Bansal","Corporate","India","Pune","Maharashtra","West","P3252","Technology","Art","Technology - Art - 854","1352.76","9","343.85","EMI"
"T01290","2023-06-10","2023-06-13","Standard Class","Aditya Rao","Consumer","India","Hyderabad","Telangana","South","P5377","Furniture","Furnishing","Furniture - Furnishing - 788","3573.32","8","1629.33","Credit Card"
"T01291","2023-09-26","2023-09-28","Same Day","Saanvi Joshi","Corporate","India","Kolkata","West Bengal","East","P5507","Furniture","Table","Furniture - Table - 337","3389.19","8","409.97","Debit Card"
"T01292","2023-01-24","2023-01-27","First Class","Diya Verma","Corporate","India","Coimbatore","Tamil Nadu","South","P6136","Office Supplies","Bookcase","Office Supplies - Bookcase - 219","424.55","4","52.91","Cash"
"T01293","2023-04-10","2023-04-13","Second Class","Neha Bansal","Home Office","India","Jaipur","Rajasthan","North","P4291","Technology","Art","Technology - Art - 143","2298.64","10","1008.5","UPI"
"T01294","2023-05-20","2023-05-24","First Class","Ishaan Das","Consumer","India","Patna","Bihar","East","P9234","Technology","Phone","Technology - Phone - 387","4265.24","9","778.61","Cash"
"T01295","2023-01-28","2023-01-30","Standard Class","Kritika Jain","Home Office","India","Ludhiana","Punjab","North","P3640","Technology","Accessories","Technology - Accessories - 846","3044.6","4","-150.65","Cash"
"T01296","2023-01-12","2023-01-16","First Class","Saanvi Joshi","Home Office","India","Patna","Bihar","East","P1138","Furniture","Furnishing","Furniture - Furnishing - 723","3738.96","8","-31.28","EMI"
"T01297","2023-11-16","2023-11-19","Standard Class","Neha Bansal","Consumer","India","Hyderabad","Telangana","South","P8089","Office Supplies","Binder","Office Supplies - Binder - 813","4220.91","2","1797.76","EMI"
"T01298","2023-07-12","2023-07-15","First Class","Arjun Mehta","Corporate","India","Nashik","Maharashtra","West","P5148","Office Supplies","Paper","Office Supplies - Paper - 319","3980.63","7","1464.27","EMI"
"T01299","2023-07-13","2023-07-14","Same Day","Kabir Khan","Corporate","India","Ahmedabad","Gujarat","West","P7402","Technology","Phone","Technology - Phone - 473","981.39","3","222.85","Debit Card"
"T01300","2023-04-04","2023-04-06","Same Day","Vivaan Patel","Consumer","India","Surat","Gujarat","West","P5312","Furniture","Furnishing","Furniture - Furnishing - 309","4270.92","5","536.86","EMI"
"T01301","2023-01-12","2023-01-15","First Class","Arjun Mehta","Home Office","India","Agra","Uttar Pradesh","North","P2115","Technology","Accessories","Technology - Accessories - 930","3805.46","7","1513.66","UPI"
"T01302","2023-08-29","2023-08-31","Second Class","Rohan Chatterjee","Consumer","India","Bangalore","Karnataka","South","P9167","Furniture","Table","Furniture - Table - 264","397.67","3","-45.6","Cash"
"T01303","2023-04-06","2023-04-10","Standard Class","Anaya Singh","Corporate","India","Nagpur","Maharashtra","West","P7658","Office Supplies","Storage","Office Supplies - Storage - 845","3072.36","4","341.66","Credit Card"
"T01304","2023-10-11","2023-10-12","First Class","Aditya Rao","Home Office","India","Ludhiana","Punjab","North","P1542","Furniture","Book-case","Furniture - Book-case - 394","1758.18","6","-327.06","Debit Card"
"T01305","2023-11-21","2023-11-24","Same Day","Neha Bansal","Consumer","India","Chennai","Tamil Nadu","South","P7103","Furniture","Furnishing","Furniture - Furnishing - 723","3714.08","6","1484.25","Cash"
"T01306","2023-04-01","2023-04-02","Standard Class","Arjun Mehta","Consumer","India","Coimbatore","Tamil Nadu","South","P8451","Technology","Art","Technology - Art - 191","1811","5","418.71","Cash"
"T01307","2023-11-22","2023-11-23","Second Class","Rahul Malhotra","Home Office","India","Lucknow","Uttar Pradesh","North","P5483","Furniture","Table","Furniture - Table - 921","2000.65","10","24.56","EMI"
